"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.EE.A2MD"	0.0721542778103744	0.000398658879072497	0.03191834813507	0.00398357558488739	0.0111632310143004	0.0190230218971386	0.253303235232279	0.218697982218586	0.149754889088651
"TCGA.EE.A2ME"	0.32371430579079	0.032060852158744	0.211880534500147	0.0950650719299964	0.139000440280574	0.0804184633422505	0.00924058057921708	0.0149949862798294	0.0239714066149435
"TCGA.EE.A2MF"	0.00185185489877607	0.08906201741759	0.106339809026997	0.0781589444243517	0.0715046141435792	0.0210784187516859	0.0677567284945958	0.180326018336619	0.0669802634737506
"TCGA.EE.A2MG"	0.380258361146126	0.050086405401921	0.0488583448680714	0.0769018155232047	0.203976530634828	0.0883757347656366	0.0715153698682689	0.0261063641903099	0.00885413506322301
"TCGA.EE.A2MH"	0.284517727864009	0.030290634726431	0.0961127944288391	0.0232771541798019	0.0650257861950457	0.0129372956316172	0.0929983713439571	0.0340938299866787	0.0403726469570758
"TCGA.EE.A2MI"	0.0960851460036839	0.136948929552146	0.0984499662523213	0.176580244569874	0.0738400431953599	0.161078766876034	6.34053899908948e-15	0.138643422010822	0.0597475286484536
"TCGA.EE.A2MJ"	0.271801476711555	4.18648225088765e-12	0.26931466862716	0.0871020770003926	0.128862370125866	0.00041336736169813	0.0569272673280633	0.027673246998878	0.0570656034878364
"TCGA.EE.A2MK"	0.0467129043195172	0.020691785662876	0.278087882385108	0.128821502857356	0.0696348780562888	0.0839530870138965	0.0434008023805318	0.0852828278492215	0.139729681048119
"TCGA.EE.A2ML"	0.0975599610425618	0.113534586767843	0.143487686963217	0.00808243314043032	0.0660335948427328	0.0627556444830958	0.067397877705768	0.177767865008111	0.10423134671975
"TCGA.EE.A2MM"	0.00446762941347299	8.43455677278038e-15	0.0252461964937224	0.0227053808700361	0.10209630589692	0.0833940035454238	0.138374216392901	0.157298498946239	0.166214465367204
"TCGA.EE.A2MN"	0.110620377820227	0.181790766757358	0.245614240693673	0.000141308815608199	0.0414449525129877	0.00111013722199848	0.000418306899844774	0.0811147994535637	0.0138288499430381
"TCGA.EE.A2MP"	7.6005149620438e-08	0.123048071232291	0.233634332016263	0.0815774803820023	0.113483316856276	9.35466481869764e-15	0.110386997969755	0.0209081605687982	0.13891569693415
"TCGA.EE.A2MQ"	0.0238827503247966	0.0411576078622181	0.00940063462936824	0.0131763531373455	0.141343800832518	0.180346889764941	0.10680296115666	0.204112294495881	9.74805390933424e-15
"TCGA.EE.A2MR"	0.356915090722592	5.44602047872591e-15	0.124490573026402	0.136463306384272	0.0780537411700654	0.143574432416865	0.00376582469224042	0.078715053002169	0.031755071223311
"TCGA.EE.A2MS"	0.0425691104913203	0.0341550171112145	0.0814507644649193	0.0360891140166561	0.0965442956132817	0.0517938856338459	0.00560527086956659	0.162505314717379	0.266779845738462
"TCGA.EE.A2MT"	0.00613864367160072	0.0113987081775108	0.00917576662811053	2.12216261206979e-13	7.95186897182932e-15	0.0807002481332711	0.12126400911811	0.100000919338002	0.0948280827481588
"TCGA.EE.A2MU"	0.0467046742080923	0.229400376847471	0.319665902029711	0.055357389493078	0.0145263095860211	0.116464393301667	0.0599787010548413	0.0490384759776159	0.0255997165942081
"TCGA.EE.A3AA"	0.296446673198708	8.57986859582852e-15	0.0837831135835623	0.0516691163441697	0.0688507009292602	0.0363944275227516	0.17724693919767	0.16288630365353	0.00321697641738294
"TCGA.EE.A3AB"	0.0949525322824378	0.0229583558828311	0.0264291973401475	0.324942697826824	0.0770561081265633	0.125600795649917	0.142394399764522	5.68721048481692e-15	0.0622127381147771
"TCGA.EE.A3AC"	0.0660670471754451	0.0395337800976695	0.165469364576227	0.181534479632344	0.00535194786639273	0.0218810072542389	0.0591170151035913	0.129798600195465	0.124182831257682
"TCGA.EE.A3AD"	0.0109268535214582	0.00257710532085517	6.26833251690263e-15	6.26833251690263e-15	0.0154359405446573	0.0372590208214613	0.0763275123368832	0.0971067344650088	0.171146050777775
"TCGA.EE.A3AE"	0.122290878978338	0.0545606864745944	0.165448674419801	0.0767525437585414	0.0501102694026676	0.0355710860426823	8.17010908741293e-15	0.113046344322856	0.123500259681921
"TCGA.EE.A3AF"	0.0139990835985038	0.292705130441	0.0830039633323017	0.124868262746797	0.00124830524060124	0.0337845734589358	0.090289814247849	0.143443968830272	8.96160245087416e-15
"TCGA.EE.A3AG"	6.48299679576773e-15	6.48299679576773e-15	6.48299679576773e-15	6.48299679576773e-15	0.0337190403788722	0.122993494569836	0.302475237750165	0.0820109166440089	0.116013914385703
"TCGA.EE.A3AH"	7.98346206369187e-15	0.000626116410790075	7.98346206369187e-15	0.00177709908207275	0.107042444471462	0.0976159628554589	0.0767883707101468	0.083975067306335	0.131174039082124
"TCGA.EE.A3J3"	0.0555820515505806	0.0265928021608411	0.0504061407086363	0.0504992418468777	0.171850197967346	0.199320991409457	0.0352991171834193	0.1529424755271	0.0672417594251125
"TCGA.EE.A3J4"	1.01182040096566e-14	0.0483828316109271	0.00851183950324647	1.01182040096566e-14	0.0497365386059519	0.0540429078215655	2.9723525978601e-13	0.091181196721181	0.00734193266838801
"TCGA.EE.A3J5"	0.0638760820117448	0.123839400608701	0.255433719867385	0.0431550604711632	0.0424540444754276	0.0712089706734339	0.0405459976435531	0.103627030415722	0.0284914031943953
"TCGA.EE.A3J7"	8.33918654890258e-15	0.00399900514399137	8.33918654890258e-15	8.33918654890258e-15	0.0124869073405448	0.061572296393189	0.058207272661797	0.198623081904656	0.108560816600177
"TCGA.EE.A3J8"	5.65142459973021e-15	0.0050971999764789	5.65142459973021e-15	5.65142459973021e-15	0.0336176400402499	0.0107382276751176	0.0697316306213814	0.101944979800782	0.0987714068616554
"TCGA.EE.A3JA"	0.123660608439065	0.0460452209663927	0.106909601924572	0.0421354808168875	0.0160290176973469	0.0343866939217662	0.0535394354356141	0.223909639278546	0.0216848529258675
"TCGA.EE.A3JB"	0.047579774489904	0.0355797475145972	0.0321946394068819	0.258622520180184	0.142117662645268	0.131437819682298	0.216340151792332	0.0883939266860733	0.0293522298508565
"TCGA.EE.A3JD"	0.33223201629346	0.0465884061175019	0.102911108626412	0.190947966760899	0.0783252202000436	0.023135462658911	0.0763130810661414	0.051381623671245	0.0147730403423535
"TCGA.EE.A3JE"	0.182449438567289	0.126047962603953	0.193981201857377	0.120161137521929	0.152925858077442	0.078644359416749	0.0341400690527396	0.0468021805041345	0.041049070032146
"TCGA.EE.A3JH"	0.237420702126394	0.127387368933766	0.222084184482606	0.205251100212978	0.0827046354814827	0.0205537840831821	2.78651270784529e-08	6.14206364384615e-15	6.14206364384615e-15
"TCGA.EE.A3JI"	0.0126715521591047	0.0209123931092178	0.0396896650534946	0.0477962186946078	0.131369311878408	8.79389883157641e-15	3.31220518387743e-13	0.226662454787311	0.0423488223188445
"TCGA.ER.A193"	0.0641406213940218	0.132062933941429	0.270027257082033	0.000157549739945238	0.149762551275413	0.137187303313004	0.04977492200681	0.0811809204898485	0.046192304320741
"TCGA.ER.A195"	0.188801308729827	8.80491950451809e-05	0.12781247633951	0.192859347764654	0.202585844652762	0.144176377755477	0.00215282842524781	0.0633067804897198	0.0782169866477344
"TCGA.ER.A197"	0.0618457195271602	0.0196162889911708	0.194529941164647	0.25704512270116	0.0433440672219518	0.0459317771332355	0.197056022065951	0.0171574355641057	0.0612043218865999
"TCGA.ER.A198"	0.065101728921216	0.140411333552575	0.10810304795116	0.215164451799565	0.0261933226021231	1.02086153825754e-14	0.0326850252767598	0.282299740770767	1.02086153825754e-14
"TCGA.ER.A199"	0.281070802376622	0.0280947648916938	0.167897786454385	0.159564784698841	0.0359702777990431	0.0220739307265032	0.0450996167253826	0.0187778496275183	0.0160983465848243
"TCGA.ER.A19A"	0.180487618596118	0.05112508601879	0.137802923762935	0.290734365416725	0.192462170279587	0.121907457970456	0.00813818958175896	0.016207474031901	0.00113471434171161
"TCGA.ER.A19B"	7.22543959533154e-15	0.0103462478848528	7.22543959533154e-15	7.22543959533154e-15	0.0674813244142408	0.110108303621893	0.21310922191626	0.110308259910449	0.118944251077015
"TCGA.ER.A19C"	0.0060857269616069	0.0603032314485719	0.0001687441644894	9.07381582307378e-15	0.0328775383028223	0.140580401910193	0.171352625397407	0.0590735834960495	0.126444485353895
"TCGA.ER.A19D"	0.122380467680618	5.78759445862888e-15	0.0793876806888588	0.172281952468437	0.159697183019158	0.189050467299438	0.0998113771059518	0.0454766370665578	0.131914234662541
"TCGA.ER.A19E"	0.00320571401798419	0.0549042012318868	1.01401854132145e-14	0.0782760333705904	0.0636368418773728	0.151397082047704	0.130765742153561	0.210237111054452	0.0256915709743354
"TCGA.ER.A19F"	1.21183813407181e-14	1.21183813407181e-14	0.0169170828925523	1.21183813407181e-14	0.0147927231873726	0.0710879219635363	0.0804104409593229	0.22844447363427	0.0581731979811749
"TCGA.ER.A19G"	0.0892582278406702	0.106099733173756	0.168938723062082	0.259599876065347	0.0180550608872001	0.0299606397480748	0.131470592318879	0.0576380017876439	0.0621406163989121
"TCGA.ER.A19H"	0.14838178313438	8.61275278760387e-15	0.1508049798158	0.0375147239922188	0.208992964774331	0.0620616576967746	0.0800565641686416	0.20044738401714	0.0411800780433512
"TCGA.ER.A19J"	1.09473708253951e-14	0.112882258210165	1.09473708253951e-14	0.138720006343537	0.178865950598286	0.230951664421267	0.020347123475435	0.146215145697632	1.09473708253951e-14
"TCGA.ER.A19L"	8.4439609401301e-15	0.006919779480443	0.00301609496894028	8.4439609401301e-15	0.147528407396509	0.111220159406414	8.4439609401301e-15	0.095857858652454	0.0550385637987571
"TCGA.ER.A19M"	0.034191813075104	0.0779879936663225	0.249189256187531	0.183193565757187	0.0232946892565768	0.0975295561180223	0.119748180797941	0.163424327441177	8.10905200173038e-15
"TCGA.ER.A19N"	0.151797283125659	0.273980136609844	0.159376844372702	0.23833097317986	0.00248202765331968	0.0806922378005631	0.000746785654952991	0.0454208435952105	0.00408992225205561
"TCGA.ER.A19P"	0.298556814363517	0.102874626796923	0.212859906418623	0.123260289285023	0.0589456261745204	0.0239355314608041	0.0638124575492739	5.21281330169857e-15	0.0790460592407831
"TCGA.ER.A19Q"	0.0869821506496764	0.135524599177133	0.227716838663128	0.236449544630528	0.064670874547833	0.0893361220181248	0.0253464989523278	0.0729597927107695	0.00143376593819554
"TCGA.ER.A19S"	0.162782317740421	0.11554549856563	0.329816786598937	0.103000604417332	0.0102022597089041	0.00699064988472655	0.0524470729020629	0.00180619448234737	0.0161673265671227
"TCGA.ER.A19T"	0.0215281666512299	0.145336882600797	0.0236831158511956	0.00244103170301595	0.0664915402943616	0.129945640524242	7.84187508903245e-15	0.119827118384002	0.0249927288381555
"TCGA.ER.A19W"	0.257359665101434	0.0241588781240253	0.387918922480019	0.138814864819271	0.0409998770491305	0.00794806865130524	0.0234222797423103	0.0753602752269276	0.0141705957983119
"TCGA.ER.A1A1"	0.475027768957077	2.26567473779817e-10	0.0439031634543411	0.13496060025527	0.129769253404275	0.00781707512421498	0.0770375733766662	0.0420740594603287	0.0321680161054868
"TCGA.ER.A2NC"	0.114328732177401	0.149080402999475	0.00471836321032264	0.168528239715919	0.161453521865683	0.201675159132661	0.0532897293689491	0.0866860858190407	0.048231572115488
"TCGA.ER.A2ND"	0.000697299934076589	0.0281979615683535	0.00324535193687695	0.00713525293648094	7.27893580797776e-15	0.0085126066693396	0.0236300721762758	1.42381182208079e-06	0.0698543731927847
"TCGA.ER.A2NE"	0.0150095722892903	0.0235349588652405	6.22618823813254e-15	0.00647148028990999	0.00852252200722989	0.0137362130857883	0.00722013725071109	0.166075648997294	0.0759434898376132
"TCGA.ER.A2NF"	0.0110679868832118	0.0063447550542469	0.027103731029204	8.32058663791862e-15	0.0107283354717536	8.32058663791862e-15	0.0835351451564181	0.0530613178305936	0.0171308612454774
"TCGA.ER.A2NG"	0.0661813343282192	0.109911711321302	0.278016082759687	0.137959022933755	5.90690822904938e-15	0.0581137168016546	0.165502494139867	0.0311826560463384	0.0574706364810429
"TCGA.ER.A2NH"	0.163828627226039	0.121544554649341	0.288272834802858	0.123885291801742	0.0896557280847173	0.0630840928775136	0.0283738274291857	0.0261159560655486	0.0786693054087463
"TCGA.ER.A3ES"	4.8121049564752e-15	4.8121049564752e-15	4.8121049564752e-15	4.8121049564752e-15	0.0268277395419227	4.8121049564752e-15	4.8121049564752e-15	0.0506327690071862	0.0060366501783284
"TCGA.ER.A3ET"	0.0919629791128884	0.085030419346579	0.0296795614589419	0.288517311429818	0.103164182113459	0.17167138472072	0.0555401645212047	0.119051949593891	0.0374852450707371
"TCGA.ER.A3EV"	7.39937378511842e-15	0.0338005738961937	7.39937378511842e-15	7.39937378511842e-15	0.0362050215133566	5.90876768023929e-10	0.194965256161124	0.0321861470719539	0.128262130228681
"TCGA.ER.A3PL"	8.86955490883628e-15	0.0548246812275971	8.86955490883628e-15	0.0205792972031664	0.00477726787046526	0.265576795703977	0.118711019530219	0.166816033643306	0.131583678663658
"TCGA.ER.A42K"	8.4209932853726e-15	2.49323733365938e-07	8.4209932853726e-15	0.00205861279673168	0.077783028187219	0.130409424426053	0.176487981776189	0.0843177563246766	0.110725053207975
"TCGA.ER.A42L"	0.155018744554168	0.195580661038321	0.112359115550342	0.170226960275735	0.152777465740204	0.0312127169874122	0.0634216773617206	0.0186791646963901	0.09602832506958
"TCGA.FR.A3YN"	0.00741429283944909	0.0272436601651004	0.0630386336418162	1.00300439250974e-14	0.0190448045284041	0.0735809599057272	0.0475109002675017	0.12173350276246	0.154984646657224
"TCGA.FR.A44A"	0.135388300060383	0.070929550823445	0.400115573254792	0.173332237223334	0.00945607629442676	0.0325013213443843	0.0679237931245825	0.00587963286333687	0.0229585826246487
"TCGA.FR.A69P"	9.19146388352698e-15	0.01383573187588	9.19146388352698e-15	0.00389616567514508	0.141940807346664	0.115712302030563	0.14927599249015	0.142423632458601	0.021333155732199
"TCGA.FR.A729"	0.207603196137838	0.0900420087155961	0.277155036438789	0.0422043990228451	0.0617454428883944	0.0206020372081295	0.0958878776604954	0.0315788634963379	0.0705382471087127
"TCGA.FR.A7U8"	7.20558133594346e-15	7.20558133594346e-15	7.20558133594346e-15	0.00556417811824923	0.00669902068092995	7.20558133594346e-15	0.107140745485973	0.0247874330315678	0.0276762618923509
"TCGA.FR.A7U9"	0.0832756171304159	3.17868000230023e-09	0.110258385581698	0.214833063674283	0.0667316785394414	0.170567437982887	0.158579099274621	0.0141846936797262	0.0514709043722469
"TCGA.FR.A7UA"	0.208353246807944	0.124597010552395	0.317617828026781	0.147987884806369	4.97920926691653e-15	0.0368483626234538	0.0145244086755013	4.97920926691653e-15	0.0415761909045175
"TCGA.FR.A8YC"	1.01532337662133e-14	1.01532337662133e-14	0.0164224389260692	0.037557637995497	0.0593202412272576	0.0108641878671651	0.00738294434459561	0.0252047393636088	0.113083995197755
"TCGA.FR.A8YD"	6.72313907377936e-15	0.0124981258956408	6.72313907377936e-15	6.72313907377936e-15	6.72313907377936e-15	6.72313907377936e-15	0.033534163909552	6.72313907377936e-15	0.0875224256848786
"TCGA.FR.A8YE"	0.360186109941659	0.0999703343413976	2.68412525352896e-11	0.162977766555293	0.121586275393366	0.0784207014962289	0.0373625678186531	0.00142914995715021	0.115181359831914
"TCGA.FS.A1YW"	0.00889809295042534	0.0235943844222735	1.03547944383984e-14	1.03547944383984e-14	0.0505955721139437	0.0208256459394246	1.64941129939536e-08	0.274650259905546	0.0777139396053808
"TCGA.FS.A1YX"	9.8758284292379e-15	0.172868294541853	9.8758284292379e-15	0.0985266161718373	0.176833979287886	0.14608629231549	0.072192112600969	0.196078626495267	0.0397006181558616
"TCGA.FS.A1YY"	9.52220921185498e-15	0.0209582964446921	9.52220921185498e-15	9.52220921185498e-15	0.0669380252728908	0.178092398347685	0.00931968645211146	0.173470550143428	0.0115207218411059
"TCGA.FS.A1Z0"	0.116936874393435	0.0515636945781938	0.292378282412653	0.0653450053355263	0.120505213419303	0.0240275702976338	0.0797050492163011	0.125394188157235	0.0337131111985371
"TCGA.FS.A1Z3"	0.0230867804543255	0.0130899451741958	9.52922474873303e-15	9.52922474873303e-15	0.0861940633975418	0.0424867243242745	0.0463878239270584	0.306848633293127	0.075877171719338
"TCGA.FS.A1Z4"	0.308097297471632	6.36200279938205e-15	0.104753903721059	0.145875541855518	0.101222817685964	0.0485605981793885	0.11786746219564	0.102213350861874	0.0144528494218596
"TCGA.FS.A1Z7"	3.3588733606109e-07	0.155717039601981	7.74671930935246e-15	0.203350817166916	0.245847235119589	0.212006156826266	0.0234158134641219	0.0738480924065937	0.0518439366324641
"TCGA.FS.A1ZA"	0.0219668696909501	9.7833730498796e-15	0.058559938423899	0.0856153724675104	0.0628107569913982	0.039672935702011	0.208429426853391	0.143066754356579	0.180100164682821
"TCGA.FS.A1ZB"	0.0431233441810199	0.20076575428119	7.18649665354591e-15	0.279058617190259	0.153735108011706	0.127615438573839	0.0744136927238709	0.0655671924820781	7.18649665354591e-15
"TCGA.FS.A1ZC"	7.34065655963995e-15	7.34065655963995e-15	7.34065655963995e-15	0.00446600113454115	0.061634522968714	0.0821705506830219	0.117581064530899	0.205573885543335	0.077776364031068
"TCGA.FS.A1ZD"	0.0553054251121647	0.0132252262927794	7.41511932272973e-15	0.0346809297310417	0.0976998641549075	0.350953769322792	7.41511932272973e-15	0.202574839224086	0.115731255847924
"TCGA.FS.A1ZE"	8.42093093056315e-15	0.0273876803911007	8.42093093056315e-15	8.42093093056315e-15	0.0325684172783806	0.0103930272397803	0.00135792807637263	0.178955970457839	0.0939709007181126
"TCGA.FS.A1ZF"	0.00255593036470761	7.9173017069172e-15	7.9173017069172e-15	7.9173017069172e-15	0.117140992740536	0.138454671354866	0.0602513619117217	0.121233948717831	0.0964563877543083
"TCGA.FS.A1ZG"	0.00559519506506803	0.0140552193227324	7.80179894760269e-15	7.80179894760269e-15	0.0218758070845133	0.020940080629013	2.65794078809014e-09	0.210960791078366	0.0318160890667942
"TCGA.FS.A1ZH"	0.14507820494829	5.99812068748038e-15	0.111395320188155	0.264835783795756	0.147606172139576	0.170789683516604	0.0232645011779641	0.00392672546037697	0.106086357627544
"TCGA.FS.A1ZJ"	0.014227992330647	0.0201837439482073	0.0141493414874727	8.90449519299873e-15	0.0601477956848625	0.00748990336278375	0.0993680101840187	0.129527661545966	0.155291413509742
"TCGA.FS.A1ZK"	0.00642681373930972	0.00451357872959446	6.40996457818631e-15	6.40996457818631e-15	0.00610727647450421	0.00830593645308016	0.176662893887497	0.145897623571772	0.179513732130836
"TCGA.FS.A1ZM"	0.0954800646715343	0.0988955139985469	0.144777797299297	0.190458027165546	0.0958099276455562	0.173703710639915	6.92020225305582e-15	0.0754463808007982	0.1212741303649
"TCGA.FS.A1ZP"	0.0858803732464769	0.159269498041084	0.0288052123558644	0.0295307879471017	0.245712937532009	0.0315362502302692	0.0149435766776678	0.112018370670134	8.5085150918461e-15
"TCGA.FS.A1ZQ"	0.00893909502183619	0.0511848800131096	9.3979044465019e-15	0.0116512315980801	0.0264589910969199	0.0427608565287806	0.120669064274878	0.103673724114635	0.162277806935568
"TCGA.FS.A1ZR"	0.0222641897557765	1.21842149468933e-14	0.025351665602844	1.21842149468933e-14	0.191026520585696	0.113988438741373	0.0340145215498638	0.229019109965499	0.0696696172237543
"TCGA.FS.A1ZS"	0.0104866937900621	7.49307448053149e-15	7.49307448053149e-15	0.15847637199797	0.0801918164096108	0.313141221731312	0.0752220358445978	0.170611796837844	0.036677074070861
"TCGA.FS.A1ZT"	0.176103394176668	1.59789357867352e-13	0.15426291960026	0.0537140091951949	0.0737907600493704	0.0343723168363369	0.253551986968421	0.101399318719258	0.0202564193707816
"TCGA.FS.A1ZU"	7.70877083756203e-15	0.00676812313398162	7.70877083756203e-15	7.70877083756203e-15	0.0840390971425111	7.70877083756203e-15	0.120163041034058	0.0683710513007299	0.0178256703805037
"TCGA.FS.A1ZW"	0.15229444068433	7.2531406462266e-15	0.150836666044975	0.141817875119547	0.00273967756322923	7.2531406462266e-15	0.179037278355743	0.102658180995604	0.0316585308548851
"TCGA.FS.A1ZY"	6.68347968588475e-15	0.00622417396646742	6.68347968588475e-15	6.68347968588475e-15	0.0325965859901514	0.00545797795959512	0.00333301294920884	0.0214745775537268	0.0059626322905917
"TCGA.FS.A1ZZ"	0.0017407005614899	7.15580962450075e-15	7.15580962450075e-15	7.15580962450075e-15	0.0191724553839008	0.0104654529878499	0.0273788349947726	0.150378433320998	0.0481461032399135
"TCGA.FS.A4F0"	0.000809070801851198	0.0230172741830371	6.09396968167639e-15	6.09396968167639e-15	0.037311899150079	0.0364726824933806	6.09396968167639e-15	0.257920998057108	0.124144856766349
"TCGA.FS.A4F2"	8.43421172435799e-15	0.0600869395040337	8.43421172435799e-15	0.132896710268042	0.0298867790222936	0.106107391532683	0.127997656140812	0.0501602380020701	0.0819762651504963
"TCGA.FS.A4F4"	8.5459978596454e-15	0.137935619791903	0.00114323105887051	0.000389400239811143	0.0564624943901589	0.113993557720418	0.0280225563873568	8.5459978596454e-15	0.00265573215242224
"TCGA.FS.A4F5"	9.19290368609999e-15	9.19290368609999e-15	0.00500734909356859	0.0114156471083963	0.0214018344449124	0.201730629663388	0.0128117863860871	0.0913380847414341	0.0976148844362941
"TCGA.FS.A4F8"	0.376015171752386	0.00159777569320715	0.0352450814759963	0.0321620024767457	0.250504355812859	0.0959275869711626	0.055769854949787	0.00550206275699007	0.0411156225605786
"TCGA.FS.A4F9"	7.08281306983877e-10	0.0236150572833003	6.54590936602588e-15	6.54590936602588e-15	0.0234827447670921	0.00762209705520317	0.150582533405773	0.0405408729741147	0.000311616914487785
"TCGA.FS.A4FB"	7.4163293623624e-15	7.4163293623624e-15	7.4163293623624e-15	7.4163293623624e-15	0.0485531859254792	0.0808122741555191	0.0166216511346117	0.098605360239584	0.175443677861853
"TCGA.FS.A4FC"	0.00247455016553873	0.0592156473016658	0.00807084736732983	0.00106253529039404	0.115365091529463	0.175872715921635	0.124781369113516	0.283036508704755	0.0448400413522308
"TCGA.FS.A4FD"	9.12605470355148e-15	0.0243415029206478	0.00206214702958364	9.12605470355148e-15	0.138687613726404	0.0516101139907214	0.102366024717093	0.0955821889096504	0.109939351303055
"TCGA.FW.A3I3"	7.63183258179568e-15	0.00162790401024232	0.00753614530181291	7.63183258179568e-15	0.0538611776119316	0.000143941557346503	0.121412017508667	0.0751971983497219	0.120050995728535
"TCGA.FW.A3R5"	0.0513899920513605	0.0578572168955049	0.00679030711132807	0.0452032428003307	0.0756720333562109	0.109574332554963	0.0845864301607109	0.269672845787923	0.0200647510759255
"TCGA.FW.A3TU"	5.64351507341957e-15	0.081161270532925	0.000141459798583656	5.64351507341957e-15	5.64351507341957e-15	5.64351507341957e-15	0.011604087419383	0.00343475890539405	0.0642850173098532
"TCGA.FW.A3TV"	0.0792063375717996	0.0180606029563243	0.0189044360060276	0.0318396924371553	0.00225611329374236	0.0754723342073752	0.0874579595136873	0.344934266605697	0.114081524958935
"TCGA.FW.A5DY"	0.409975694413188	7.14158970906001e-15	0.0189878764479943	0.0142212615480542	0.0672454938891484	0.0271751687059299	0.201388527121168	7.14158970906001e-15	0.0482704853889694
"TCGA.GF.A3OT"	7.20425632189769e-15	7.20425632189769e-15	0.0497203063627767	0.144919257914376	0.0547991148042552	0.305697599479055	0.151472510563792	0.11790161679838	0.040130743818608
"TCGA.GF.A4EO"	0.225658831401756	1.73175040944721e-07	0.31791894004976	0.180886116231069	0.02474662795436	0.0118652242968713	0.054946888916362	0.00341929365321415	0.02776166078687
"TCGA.GF.A6C8"	0.0228296950206261	1.06757309296653e-14	0.0662725676555229	0.0860350800533707	0.116180323406697	0.00472387768475874	0.198455612215087	0.116849747502332	0.00262971108608248
"TCGA.GF.A6C9"	0.192076497653927	0.0668122250541794	0.176641027614464	0.14598366751779	0.0064828996717242	0.117055038188731	0.118335282345665	6.02821835064336e-15	0.0723673059496988
"TCGA.GN.A262"	0.0136682907027204	0.0188346863012322	4.39077974619782e-15	4.39077974619782e-15	0.0265236007293521	4.39077974619782e-15	0.0214201654030589	4.39077974619782e-15	0.0686494349892567
"TCGA.GN.A264"	0.00212306002690743	0.039658506591839	8.98672384415874e-15	0.0730907133173954	0.0813454378791735	0.187289450057565	8.98672384415874e-15	0.254033860476299	0.0811746469150875
"TCGA.GN.A265"	0.13394396333388	4.06657034670628e-10	0.205884802725415	0.244084220406317	0.133021642634266	0.130922910445674	0.083021875546574	0.000722151368568165	0.00415866010321319
"TCGA.GN.A266"	0.136418879673902	0.000122067239426103	0.197595660630126	0.237176642053936	0.09943584702888	0.178692977869141	0.0280967984028258	0.0757418545181758	0.0346298111288012
"TCGA.GN.A267"	0.0065943582378424	8.82500385983782e-15	0.00603168504224044	8.82500385983782e-15	0.0208615402687187	0.0145837956302242	1.19216899858032e-14	0.0257700492635513	0.0319869311349351
"TCGA.GN.A268"	0.00177658631681711	0.00136088134170141	8.50821878487133e-15	8.50821878487133e-15	0.0432512292311172	0.0111521144763966	0.0389037538551363	0.306109517608887	0.0152437201154174
"TCGA.GN.A26A"	0.015736524276616	5.56372248356119e-15	0.110789040567473	0.256171871651221	0.0657605975691257	0.117523132021401	0.308808897050641	0.00832037406758071	0.0758755396104117
"TCGA.GN.A26D"	0.0067369727152025	0.0363087715664507	7.75677444935796e-15	7.75677444935796e-15	0.0477794150851996	0.0180693850949598	0.065220133718351	0.331595508098938	0.0937950249452133
"TCGA.GN.A4U3"	0.00883238938482865	8.7087044370641e-07	1.91772681249134e-05	0.0359696124878948	0.0351797494951538	0.0464763666504146	0.0243780227729413	0.0914961579694584	0.0693903731416736
"TCGA.GN.A4U4"	0.0094704884458016	0.0195457081559598	7.65687729044717e-15	7.65687729044717e-15	0.0189650167866673	7.65687729044717e-15	0.0294560692424583	0.0513381267806019	0.0111690731486162
"TCGA.GN.A4U7"	0.00720120852558627	5.60703095504898e-15	5.60703095504898e-15	5.60703095504898e-15	5.60703095504898e-15	5.60703095504898e-15	0.00593321744734354	5.60703095504898e-15	0.106566795910826
"TCGA.GN.A4U8"	0.142011629737327	0.0929314075463839	0.281560924581854	0.0663376745886088	0.0221378927953553	0.00118141851249975	0.0270941820973775	0.042775797372707	0.0281343762327243
"TCGA.GN.A4U9"	0.00669802477313631	6.61747656567659e-15	6.61747656567659e-15	0.00834636183678982	0.0507280130530444	0.0812523204174602	0.338814109354781	0.0485488211024302	0.127650233151719
"TCGA.GN.A8LK"	0.00367513284874012	4.98507410232794e-15	4.98507410232794e-15	4.98507410232794e-15	0.00230731831799358	4.98507410232794e-15	4.98507410232794e-15	0.00536001187763855	0.0417762815371527
"TCGA.GN.A8LL"	5.06133690951702e-15	5.06133690951702e-15	5.06133690951702e-15	5.06133690951702e-15	5.06133690951702e-15	0.0224731155218242	2.59633140596245e-11	0.00745188063415608	0.115843130397727
"TCGA.GN.A9SD"	0.364102731068749	0.00135086908898024	0.0183622857691618	0.0280618151804745	0.164711324956156	0.0196041452362927	0.174839363175683	2.16675183956995e-13	0.0246717271309951
"TCGA.HR.A2OG"	0.0636346738862145	6.67977366986236e-15	0.0712638186396168	0.276142118529712	0.0586983607301185	0.2718219189563	0.127791915111399	0.0243640844501846	0.0755273050640846
"TCGA.HR.A2OH"	0.202775073194573	0.0545925546394146	0.366224089238778	0.193868374869292	5.65094849015573e-15	0.0142536157165748	0.000108010795667845	0.012367469549498	0.0505800316596736
"TCGA.LH.A9QB"	7.2352569326664e-15	0.00618411461763916	7.2352569326664e-15	7.2352569326664e-15	0.0896311753814881	0.0625690504633211	0.06750867067446	0.0289161153800318	0.0689364894489231
